animal,animal_num,genotype,cue,food,neuron,mean_pulse_delF,signal,MeanGCaMP,time,fitted,correction,delF
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.04106541583870949,255.052,10.25,-0.03636138961719078,nls,-0.006894551941632585
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.03923668324466211,255.009,10.5,-0.03725085004311314,nls,-0.004176358921662843
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.04372367661974782,254.476,10.75,-0.03813136926650719,nls,-0.007782833073354501
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.03129960672822764,255.584,11,-0.03900303716782218,nls,0.005512904719480667
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.049209874401891035,254.346,11.25,-0.03986594272399406,nls,-0.011534457398010846
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.05058613707576217,254.442,11.5,-0.04072017401752796,nls,-0.01205648877834808
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.04994513802217857,254.173,11.75,-0.041565818245489425,nls,-0.010569845496803018
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.05167960604952308,254,12,-0.04240296172840509,nls,-0.011467170041231866
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.05354604447025204,254.065,12.25,-0.04323168991907406,nls,-0.012504880271291855
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.03342998593572657,255.108,12.5,-0.04405208741129067,nls,0.008431575755450232
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.043308912526252616,254.965,12.75,-0.044864237948479435,nls,-6.35200297887053e-4
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.043403177092956026,254.541,13,-0.04566822443224343,nls,7.452161917353073e-5
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.04304497173948265,254.792,13.25,-0.04646412893082644,nls,0.001228631471229915
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.04962463849538678,254.333,13.5,-0.047252032687490425,nls,-0.004563131528010226
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.04805984668810883,254.433,13.75,-0.04803201612880835,nls,-0.0022183562794143527
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.06131344476661996,254.004,14,-0.04880415887287398,nls,-0.014699811613859847
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.05752400918513914,253.905,14.25,-0.04956853973742903,nls,-0.010145995167823984
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.06280282492053475,253.913,14.5,-0.05032523674790855,nls,-0.014668113892740075
06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1/06122020_CX14887_kyIs598_DIA107_1uM_Control_adult_Animal__1_ImageJ_data.csv,1,WT_CON_DIA_107,DIA,OP50,GCAMP,0.002190525720113872,-0.05669448099814873,254.139,14.75,-0.051074327145405565,nls,-0.007810679572857035
