,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K07C11.10,230.1134908,1.452070848,2.400629789,0.605211058,NA,NA
K07C11.4,658.2692122,-10.38972659,2.449606011,-9.341201695,NA,NA
K07C11.7,1547.68682,1.679053512,2.293682268,0.732439058,0.463900626,0.889293876
K07C11.8,798.5563936,9.07918575,2.310444554,3.965861541,7.31E-05,0.000646652
K07C5.13,24.12698617,6.518204778,2.45886614,7.566069133,NA,NA
K07C5.3,19.77444113,2.536311881,2.410116047,1.053929852,0.291915034,0.695002077
K07C5.6,356.8904155,-0.683441111,2.094029666,-0.32638356,0.744134174,0.988447238
K07C5.9,178.0830233,0.734459061,2.400647944,0.305991577,0.759611059,0.988447238
K07D4.9,160.4797977,-0.068553475,2.400656829,-0.028550447,0.977223134,0.996962678
K07E1.1,553.5994238,-1.234538979,2.15031562,-0.574198281,NA,NA
K07E3.1,143.4655311,2.313941637,2.401350254,0.964992319,NA,NA
K07E3.4,3548.087013,1.518049327,2.149149838,0.706571019,NA,NA
K07E3.9,20.99206496,-4.985306037,2.439567739,-2.086986619,NA,NA
K07F5.14,53.95970821,-1.395211236,2.402177182,-0.580972236,0.561259166,0.955552248
K07F5.15,639.1897683,0.836682799,2.400267702,0.348661853,0.727343186,0.988447238
K07F5.21,0.574196704,-2.133533614,2.335949919,-0.918324687,0.358448907,NA
K07H8.10,4212.081968,-1.707467201,1.564357917,-1.091507011,0.275049849,0.673220515
K07H8.9,1.309089044,2.318422375,2.475747527,0.987380816,0.323455985,NA
K08A2.1,664.9096628,-0.558909771,2.400251375,-0.232833526,NA,NA
K08A2.10,2.227952508,1.794993511,2.454518244,0.725290861,0.468273611,0.892447669
K08A2.2,711.8143978,9.132880926,2.428051204,3.816911304,NA,NA
K08A2.4,2.385430484,3.635052782,2.469871264,1.49252104,NA,NA
K08B12.13,95.60957959,-1.83439983,2.401504316,-0.764367194,0.444648453,0.870464232
K08B12.3,12.33296978,-5.868746547,2.460207141,-7.54191963,NA,NA
K08B4.7,428.8607727,1.67783092,2.400418573,0.699498438,NA,NA
K08B5.2,588.1375117,-10.26715173,2.450070433,-9.290720257,NA,NA
K08C7.1,771.0259288,9.538488288,2.434465093,4.083249714,NA,NA
K08C7.4,208.2293567,-9.104168152,2.452999312,-8.819493787,NA,NA
K08C7.6,526.1796223,-0.124302845,2.400281035,-0.051775036,NA,NA
K08C7.7,104.2065405,-7.865230505,2.449599895,-3.473301648,NA,NA
K08C9.2,3879.605859,1.052012744,2.381797707,0.44182929,0.658612741,0.977199939
K08D10.13,381.7636951,-9.797146285,2.4519334,-9.094363281,NA,NA
K08D12.3,965.0179781,-1.159564698,2.210903329,-0.524567391,0.599883961,0.964434568
K08D12.4,60.4186659,-7.005773812,2.448106161,-3.092004869,NA,NA
K08D12.6,2534.046581,0.212630118,1.542343532,0.137871328,0.890342111,0.993932324
K08D12.7,224.875454,-8.538310603,2.44460074,-3.723237084,NA,NA
K08D12.8,552.0801961,-0.284584011,2.400274384,-0.118550763,0.905631275,0.99499394
K08D8.1,17.46342272,-6.261200846,2.458843781,-7.694242791,NA,NA
K08D8.3,623.7199309,10.24891816,2.452230095,9.069837204,NA,NA
K08D8.4,1263.155255,0.17763976,2.400185059,0.074026325,NA,NA
K08D8.5,793.8567427,10.52650284,2.451896134,9.181966937,NA,NA
K08D8.7,6.776819572,-5.187303704,2.463286732,-7.269248228,NA,NA
K08D9.2,1.095089343,1.10580042,1.905469817,0.57562814,0.564866556,NA
K08D9.6,0.730273712,1.000214884,2.03712525,0.501155417,0.616261748,NA
K08E3.5,3772.179599,-0.041396991,1.896708453,-0.021813471,0.982596749,0.996962678
K08E4.2,268.9849099,-9.397892167,2.452597227,-8.935739406,NA,NA
K08E4.3,542.978098,-9.514909603,2.440191308,-4.146566804,NA,NA
K08E4.7,44.83081832,-7.341534008,2.456031942,-8.124975745,NA,NA
K08E5.12,17.48474439,-6.267972022,2.458822266,-7.636077065,NA,NA
K08E7.5,260.3946069,-4.551603087,2.402749786,-1.904907713,0.056792069,0.210344963
K08E7.8,91.76475439,-8.162196071,2.454460011,-8.16449411,NA,NA
K08F11.1,178.8911999,-8.929812196,2.453248688,-8.752676908,NA,NA
K08F11.7,8.20082602,-5.401748302,2.462198434,-2.273127098,0.023018522,0.09776875
K08F4.3,1281.703024,0.182064392,2.232137621,0.081588864,0.934973657,0.99561292
K08F4.5,94.1419623,-0.966224181,2.401153383,-0.402448517,NA,NA
K08F8.10,4.69028272,4.653745364,2.466774023,1.933188739,NA,NA
K08F8.7,3.434601743,-0.543482789,2.424894576,-0.223258786,NA,NA
K08F8.8,3.593140564,4.352500815,2.468920895,1.805739847,NA,NA
K08F9.4,2.231025685,3.905509708,2.348171816,1.69679355,0.089735699,0.297301564
K08H2.5,71.4909181,-7.876394129,2.454968647,-8.314478943,NA,NA
K08H2.7,1395.655589,3.175341009,2.400326935,1.326660664,0.184620959,0.505102358
K09A9.6,158.7675557,-2.084666846,2.401056901,-0.869325636,0.384669045,0.811069103
K09B3.1,279.9676599,-9.443805917,2.452536274,-8.954866888,NA,NA
K09C4.1,229.0807371,-9.213391758,2.452847265,-8.862776166,NA,NA
K09C4.10,91.5718198,-0.34702714,2.401075471,-0.144466046,NA,NA
K09C4.5,58.72567877,-6.971149708,2.448193268,-3.077969,NA,NA
K09C4.6,90.72678883,8.033249343,2.455506386,8.176809441,NA,NA
K09C6.7,411.59255,-9.879364498,2.451597849,-8.980167801,NA,NA
K09C6.9,5416.319428,-2.245652942,2.218669977,-1.012882155,0.311116453,0.721992479
K09C8.9,180.6458092,-8.064998687,2.441149554,-3.490946049,NA,NA
K09D9.1,1079.604229,0.22666569,2.199332199,0.103065323,0.917911127,0.995457406
K09E4.1,156.7833768,-4.345659147,2.403898912,-1.815227206,0.069489,0.245115737
K09E4.3,161.8953852,-1.709708974,2.400893891,-0.712729517,NA,NA
K09E4.4,8.024061643,-3.391374739,2.436949124,-1.382671595,NA,NA
K09E9.5,16.90605279,-0.970850556,2.047022643,-0.4740365,0.635473879,0.973926826
K09F5.6,966.3646513,8.473184064,2.413127113,3.575331244,NA,NA
K09F6.13,742.1199098,1.430383804,2.400273842,0.596237362,0.551016669,0.950107577
K09F6.15,102.6135178,8.17569777,2.455252722,8.235673213,NA,NA
K09F6.3,75.07815734,-5.43428096,2.380436478,-2.302921151,0.02128328,0.09182215
K09F6.7,0.539619372,2.24890375,2.501471423,0.904736216,0.36560515,NA
K09F6.9,520.0711728,-1.389986933,2.400329842,-0.579377031,NA,NA
K09G1.1,529.315164,-0.527463741,2.400285359,-0.219754606,NA,NA
K09G1.2,15.52749766,-6.126529392,2.459284973,-2.577748323,0.00994464,0.04692627
K09H11.6,473.88608,9.932857196,2.452627179,8.935252059,NA,NA
K09H11.7,7.371227935,1.987251519,1.891560989,1.048302121,0.294499433,0.698191288
K09H11.9,1.128371031,-0.899288787,2.168638564,-0.412721605,0.679810594,NA
K09H9.5,337.5392642,-0.305467946,2.40037559,-0.127253932,NA,NA
K09H9.8,1481.353227,0.267176771,2.400175266,0.111333163,0.911352159,0.995457406
K10B2.4,2084.933957,0.277934773,2.151029238,0.129225706,0.897179056,0.99485381
K10B3.1,128.1846904,1.430831881,2.401030112,0.596197891,0.551043034,0.950107577
K10B4.3,8.608462774,-5.461386934,2.461917168,-7.378898355,NA,NA
K10C2.1,7836.242755,-1.417192592,2.250958493,-0.629799474,0.52882579,0.933949641
K10C2.12,305.7911837,-4.127154367,2.401792557,-1.7272792,0.084117533,0.28518604
K10C2.2,0.97380829,-0.585514867,1.945356033,-0.300803852,0.763564071,NA
K10C3.4,4.755800158,4.670110987,2.466667668,6.807765335,NA,NA
K10C3.5,82.7346826,7.61596183,2.453275785,3.493048641,NA,NA
K10C8.4,480.1550519,7.721939087,2.41514026,3.225887636,0.001255826,0.007336867
K10C9.1,31.98714045,1.496883171,2.403853673,0.622691483,NA,NA
K10C9.7,923.1036473,3.593912947,2.400534083,1.502742721,NA,NA
K10D11.5,34.25541237,-7.031915171,2.456730427,-2.956506862,0.003111453,0.016710759
K10D2.5,159.486216,0.436637105,2.400678814,0.181885634,NA,NA
K10D2.8,255.6768834,-9.339586746,2.452675336,-8.913642601,NA,NA
K10D3.10,2.208002863,-3.861761488,2.474111601,-1.627501914,0.103630543,0.329703006
K10D3.4,4712.744164,8.984344304,1.991650613,4.525487878,6.03E-06,6.88E-05
K10D3.6,236.7060989,-0.135968287,2.400483007,-0.056627649,NA,NA
K10D3.9,25.05494718,6.56132889,2.458747648,7.583472986,NA,NA
K10D6.2,2277.888727,0.332182285,2.203299808,0.150782022,0.880147669,0.993932324
K10G4.3,111.4281034,-8.385684454,2.454086039,-8.538314412,NA,NA
K10G6.5,200.9474325,-9.063294713,2.453057025,-8.804626244,NA,NA
K10G9.2,314.4129278,-9.330803388,2.448901977,-4.279453907,NA,NA
K10H10.10,944.2529464,2.139223768,2.400287144,0.892375241,NA,NA
K10H10.4,68.4160399,-7.825958028,2.455062314,-8.317867643,NA,NA
K10H10.7,263.2938605,3.161198719,2.401223466,1.32012891,NA,NA
K11B4.1,2114.239158,2.519096285,2.400209761,1.051324464,NA,NA
K11C4.14,249.6546264,-3.604093123,2.33313109,-1.548511893,0.121499101,0.372660522
K11C4.2,410.7973907,9.768702212,2.452840905,8.876424805,NA,NA
K11C4.8,357.5896756,-3.580703198,1.882533673,-1.902822152,0.057063756,0.210953206
K11D12.11,980.5070152,-10.82230409,2.448034335,-9.523706719,NA,NA
K11D12.12,245.4005737,-9.292799195,2.452738618,-8.892473192,NA,NA
K11D12.13,66.22140846,-7.788557175,2.455132588,-8.30074846,NA,NA
K11D12.9,58.41600011,1.719669368,2.402378501,0.716716217,NA,NA
K11D2.1,445.9629787,-9.966472477,2.451246888,-8.971436822,2.93E-19,1.34E-17
K11D2.5,21.17584646,-5.170065416,2.442583695,-2.145273798,NA,NA
K11E4.1,506.9177766,-1.774173237,2.40037133,-0.739760242,NA,NA
K11G12.6,1023.727706,-9.959445687,2.43243683,-4.210590632,2.55E-05,0.000252517
K11G9.1,1.659885828,3.359436001,2.27329879,1.494101173,0.135149177,NA
K11G9.2,80.95773219,-3.110240881,2.403370971,-1.297227253,0.194553006,0.527132576
K11G9.5,268.8419044,-9.397601906,2.452597613,-8.912723109,NA,NA
K11H12.1,0.516507766,-2.355671762,2.503684455,-0.96998914,NA,NA
K11H12.7,90.66007583,-2.523233996,2.402180581,-1.051722486,NA,NA
K11H12.8,1058.794188,-1.382792584,2.167361262,-0.63812336,0.523393381,0.929372417
K11H12.9,4.593406982,4.630803461,2.466924777,1.923420198,NA,NA
K11H3.2,30.87103008,5.127928649,2.434269519,2.11796778,NA,NA
K12B6.9,243.6741,-8.05394583,2.433568615,-3.424847786,NA,NA
K12C11.1,434.0397091,-1.50990175,2.400383807,-0.629423967,NA,NA
K12D12.4,324.1088807,9.495671294,2.453208789,8.767548471,NA,NA
K12D12.6,1.00762509,2.884856187,2.487614786,1.184683109,0.236142763,NA
K12H4.2,96.36680121,8.101847167,2.45538325,7.998107795,NA,NA
K12H4.3,455.3918231,-9.98930273,2.451155668,-9.174309262,NA,NA
K12H4.4,608.6389103,-1.111555629,2.400282953,-0.463235838,0.643195331,0.973926826
K12H4.5,448.3810626,0.828834079,2.247441617,0.368843825,0.712244136,0.986523454
K12H4.7,25705.29338,-0.288483166,1.570783147,-0.183643671,0.854293001,0.991411913
K12H6.2,26.29020859,-6.729220051,2.457487881,-7.884460621,NA,NA
LLC1.2,395.8314259,0.07984619,1.820630266,0.043866279,0.965010994,0.996962678
M01B12.4,1837.645112,-3.743668399,2.248367711,-1.668782003,NA,NA
M01D7.11,782.3898524,-0.63668338,1.92663281,-0.330461015,0.741051645,0.988447238
M01D7.9,23.66300567,6.49601886,2.458927805,7.556258016,NA,NA
M01E11.2,62.97416335,6.845695971,2.449591757,2.836005193,NA,NA
M01E5.2,279.8281746,3.975987244,2.401894985,1.66276072,NA,NA
M01E5.3,736.5057253,-3.171374459,2.282398772,-1.391931687,NA,NA
M01E5.4,0.265986903,1.261892802,2.50951438,0.50438934,0.613987808,NA
M01F1.3,223.7317452,6.550980123,2.413816033,2.75008615,0.00595796,0.029459635
M01F1.4,76.13059524,-7.949725576,2.454834629,-8.365793584,5.97E-17,1.14E-15
M01F1.8,220.5425023,2.696129373,2.401112331,1.125245686,0.260484938,0.648075962
M01G12.9,27.83998223,6.681669267,2.458426173,7.395071427,NA,NA
M01G5.3,46.65584307,-6.701252935,2.448892561,-2.967197268,NA,NA
M01H9.3,807.1960281,0.605975384,2.400230214,0.252501294,0.800653614,0.988447238
M02B1.2,736.6690314,8.952985506,2.423936979,3.743834931,NA,NA
M02B1.4,257.4482106,9.231370734,2.453580561,8.594677487,NA,NA
M02D8.2,70.2314688,7.740002886,2.456054896,8.060782698,NA,NA
M02D8.3,666.8839944,-3.38766081,2.29224884,-1.481239996,0.138542632,0.410266552
M02D8.6,744.216597,0.929309509,1.75759785,0.52876139,0.596970985,0.964434568
M02D8.7,1.724262243,-3.606030268,2.477460683,-1.516589456,0.129370369,NA
M02E1.1,1683.426853,-3.521152793,2.038971346,-1.728446637,0.08390818,0.28472214
M02F4.1,8.257422616,4.544623131,2.456499148,1.937863103,NA,NA
M02G9.1,531.6831308,-9.213263648,2.435659936,-3.901489113,NA,NA
M02G9.2,2154.213969,0.527397743,2.400158058,0.219766881,NA,NA
M02G9.4,52.32966786,-7.51737961,2.455664267,-7.765921305,NA,NA
M02H5.8,344.166196,0.547031036,2.400381381,0.227923219,NA,NA
M03A1.8,4.886345043,3.946888333,2.459298423,1.681909512,NA,NA
M03B6.1,167.7735521,3.311606384,2.402026854,1.383301659,NA,NA
M03B6.3,2.918902178,-1.116640216,2.433258813,-0.457619741,NA,NA
M03B6.4,185.3022541,8.853575111,2.454141695,8.508749516,NA,NA
M03C11.1,393.9017134,9.720130683,2.452905253,8.412541211,NA,NA
M03C11.3,687.6589206,2.366437907,2.400381187,0.987415375,NA,NA
M03C11.6,0.231990252,1.501029673,2.513636384,0.599276078,0.548988798,NA
M03C11.8,1366.616828,3.741336232,2.334840278,1.60745048,0.107955584,0.339882617
M03D4.3,115.5813789,0.198093284,2.400873723,0.082511196,0.934240215,0.99561292
M03E7.2,564.2585138,-0.968674396,2.400289211,-0.403644089,0.68647446,0.981588929
M03F4.6,4380.559343,-0.218889406,2.261060318,-0.096788159,0.922894627,0.99561292
M03F8.1,28.78016017,6.713973185,2.458342081,7.632874282,NA,NA
M03F8.3,391.88827,7.870699494,2.420461182,3.301291203,0.000962409,0.005804023
M04B2.6,133.0930026,-8.590550357,2.453759425,-8.282302277,1.21E-16,2.12E-15
M04B2.7,11.84770004,-4.031056578,2.437776967,-1.647810293,NA,NA
M04C3.1,1173.938631,5.968891078,2.401859785,2.511376853,0.012026124,0.055028627
M04C3.5,266.9282798,-0.314226263,2.400444515,-0.130896133,NA,NA
M04C9.1,21.49781634,5.647395237,2.453260099,2.484950042,NA,NA
M04D8.7,303.7121399,-0.830615386,2.40042766,-0.346078656,0.729283604,0.988447238
M04F3.3,186.6451066,-8.977964893,2.453178979,-8.769880135,NA,NA
M04F3.4,308.1177913,9.437988856,2.453288562,8.744409556,2.24E-18,6.18E-17
M04G7.1,24.5024001,6.535846618,2.458817449,7.499697002,NA,NA
M04G7.3,81.31879742,7.907594142,2.455736889,8.126925645,NA,NA
M05B5.1,0.961234455,2.051749567,2.375453934,0.904404194,0.365781115,NA
M05B5.3,301.5053329,-9.529338035,2.452424039,-8.987708393,NA,NA
M05B5.7,120.9728324,-0.539096448,2.40085837,-0.22454725,NA,NA
M05D6.1,264.3328182,0.785952446,2.40047863,0.327484382,NA,NA
M05D6.2,231.861282,-3.655099471,2.401727817,-1.526876441,NA,NA
M05D6.5,85.49777691,5.364969667,2.415228216,2.23609447,NA,NA
M05D6.6,245.1758057,-1.91256981,2.40067765,-0.797464842,NA,NA
M106.3,31.63960931,-6.945153779,2.456939342,-7.636904734,NA,NA
M110.3,613.2808895,9.957214419,2.449488297,4.449497924,NA,NA
M110.9,475.3424396,-2.487676864,2.400503327,-1.038016454,0.299262395,0.704018716
M116.5,0.274285539,1.634727939,2.5116244,0.651879393,0.514478979,NA
M117.1,196.2529815,-0.477859388,2.400570104,-0.199058723,NA,NA
M117.6,137.6700029,8.512029809,2.454683046,8.371767181,NA,NA
M142.8,196.1364615,-8.158591593,2.440786372,-3.53077065,NA,NA
M153.1,217.6882369,-6.93175011,2.417109917,-2.901247886,NA,NA
M153.2,185.5055684,1.693156676,2.400820258,0.705812599,0.480304686,0.900391126
M153.4,645.6215232,2.779679669,2.400473759,1.16048435,0.245851662,0.620764832
M162.7,55.86247244,-7.592374803,2.455513154,-8.225572172,NA,NA
M163.19,53.29667648,-2.392999616,2.403381133,-0.996510689,0.319002076,0.731543313
M163.5,5.347514333,-4.905675296,2.464926135,-2.065333297,NA,NA
M163.7,81.55490646,-7.820179284,2.453145983,-3.687403244,NA,NA
M163.8,288.9106537,8.078642181,2.431640445,3.357200041,NA,NA
M163.9,31.94505765,6.839062846,2.458024744,7.679955291,NA,NA
M176.11,809.1541978,-10.61377165,2.448779116,-9.436967294,NA,NA
M176.4,231.0390916,9.107317341,2.453760773,8.609932516,NA,NA
M176.5,295.8032826,-9.507039455,2.452453139,-8.979814224,NA,NA
M176.9,29.17277609,-4.215603116,2.418220469,-1.741150069,NA,NA
M18.6,41.82170213,-3.083575616,2.406288915,-1.285025814,NA,NA
M28.10,142.3092788,-7.880497651,2.443911894,-3.381706522,NA,NA
M28.4,314.3754089,6.346083974,2.408586892,2.661941074,NA,NA
M28.5,660.2007853,-1.35527179,2.141445726,-0.632980609,0.526746306,0.93237421
M28.9,1221.066547,2.666394008,2.400292877,1.113047053,NA,NA
M4.1,43.2520799,6.436920091,2.451313288,2.65337498,NA,NA
M57.2,535.6909807,1.203617212,2.400317516,0.50163608,0.615923535,0.967416281
M60.4,1060.371137,2.082150155,2.169272384,0.960322891,0.336892733,0.752783647
M60.6,360.8205258,-5.652571399,2.404260257,-2.370228896,NA,NA
M60.7,60.08390739,-7.677296652,2.455345882,-8.25825819,NA,NA
M7.12,258.1358981,9.233994065,2.45357679,8.662344748,NA,NA
M7.7,158.4994908,-8.790359345,2.453454339,-8.19954886,NA,NA
M70.1,31.20776956,-5.292495122,2.434976584,-2.193034833,NA,NA
M70.3,78.23142867,7.863731323,2.455818916,8.109636431,NA,NA
M70.4,312.2462337,0.721913996,2.400418528,0.300793953,0.76357162,0.988447238
M70.5,3.159639412,4.179213983,2.470339461,1.735056513,NA,NA
M79.2,574.0132907,5.834266535,2.40334251,2.450587936,NA,NA
M88.3,46.0036669,7.256373137,2.45705074,7.669752403,NA,NA
ND1,34751.93633,-0.422218274,1.447865688,-0.291603026,0.770590162,0.988447238
ND2,17244.99134,-0.329985659,1.427130615,-0.231213076,0.817149272,0.991411913
ND3,12178.50105,-0.579896696,1.436321639,-0.403727929,0.6864128,0.981588929
ND4,33311.79229,-0.74828539,1.438491754,-0.520178209,0.602939372,0.964434568
ND4L,8306.742912,-0.793558243,1.41863402,-0.559374783,0.575905967,0.961083394
ND5,63133.02409,-0.440964707,1.428264745,-0.308729904,0.757526994,0.988447238
ND6,116704.0826,-0.367171024,1.387641958,-0.264589179,0.791325957,0.988447238
R01B10.6,1135.015541,0.971887669,2.40020443,0.405037198,0.685450168,0.981588929
R01B10.7,47.0048847,7.279962004,2.456999139,7.395372952,1.41E-13,2.00E-12
R01E6.2,333.0976275,-9.643830347,2.452276373,-9.031469831,NA,NA
R01H2.2,4.97788451,4.720585253,2.466345739,1.961492531,NA,NA
R01H2.4,248.4003221,-9.306076336,2.452720606,-8.895151082,NA,NA
R01H2.8,303.5535273,-9.537189487,2.452413819,-8.970130794,NA,NA
R02C2.7,446.9616747,0.460598017,2.400317547,0.191920268,0.847804661,0.991411913
R02D1.2,3.448524486,-4.402557406,2.468618846,-1.853373967,NA,NA
R02D3.1,3.818614238,1.537610353,1.941688376,0.793070162,0.427736946,0.852867065
R02D3.3,1050.542119,8.522533762,2.412537093,3.583702848,NA,NA
R02D3.4,106.7791739,-8.336197009,2.454167192,-8.253252349,NA,NA
R02D5.7,79.92635852,1.660251956,2.401724753,0.691780122,NA,NA
R02D5.8,12.99111399,5.073923766,2.454713722,2.161639948,0.03064594,0.125068565
R02E4.3,322.3701274,0.161251163,2.139084847,0.075402248,0.939894671,0.99561292
R02F11.1,190.2117995,1.30128579,2.400703105,0.542253854,NA,NA
R02F11.11,92.97752557,-8.17812565,2.454432701,-8.455146448,NA,NA
R02F11.2,3785.517073,-0.442849367,2.040935435,-0.216974854,0.828227942,0.991411913
R02F11.3,845.2980668,10.5987148,2.451811395,9.203206505,NA,NA
R02F2.1,2145.211491,0.044097156,2.374115855,0.018584841,0.985172296,0.996962678
R02F2.10,4.545941079,-4.734346672,2.4660611,-1.991663831,NA,NA
R02F2.7,48.31072055,-4.609751237,2.414574738,-1.912492578,NA,NA
R03C1.1,12.12442447,-4.949752131,2.451568217,-2.173945328,NA,NA
R03G5.6,18.20883774,-6.308139612,2.458695897,-7.710329509,NA,NA
R03G8.6,239.1232878,2.326140469,2.400861969,0.970354483,NA,NA
R04A9.1,182.2559407,-2.823676683,2.401336979,-1.178135542,0.238742575,0.607849123
R04A9.3,1.276321792,0.012003963,1.757139762,0.006823518,0.994555662,NA
R04A9.6,1.093653055,-0.51644209,1.79303882,-0.288061656,0.773299543,NA
R04A9.7,1.020619029,0.26552928,1.88088024,0.141970658,0.887103183,NA
R04A9.9,0.744154951,-0.275715384,1.987592712,-0.138811287,0.889599275,NA
R04B3.1,221.5767574,9.058954098,2.453832076,8.590133086,NA,NA
R04B3.3,112.4035723,-8.396774808,2.454067977,-8.540951684,NA,NA
R04B5.11,53.70945201,-7.550169145,2.455597796,-8.2081111,NA,NA
R04D3.3,17.66402291,-6.270226939,2.458815115,-7.702937579,NA,NA
R04E5.8,164.6677476,-7.960948761,2.441556919,-3.446493907,NA,NA
R04E5.9,299.1809869,-9.274833845,2.449071857,-4.255752615,2.08E-05,0.000213569
R04F11.2,1611.137883,0.117365965,1.71847271,0.068306257,0.945541843,0.996327196
R04F11.3,292.2299183,-1.591259778,2.109816714,-0.754364947,NA,NA
R04F11.5,1.128665119,-3.183152928,2.484413651,-1.332171147,NA,NA
R05A10.2,863.3788163,1.219333838,1.720905116,0.708565262,0.4785943,0.899454869
R05A10.3,436.0317811,2.24925887,2.400508664,0.938257708,NA,NA
R05A10.4,310.1216823,-2.076264135,2.400595603,-0.865828903,NA,NA
R05A10.6,467.941092,9.918336938,2.452645875,8.937805808,NA,NA
R05D11.5,40.28667208,-2.294070258,2.40421336,-0.954802004,NA,NA
R05D11.9,29.03616718,-1.126917927,2.403628022,-0.469274826,NA,NA
R05D3.12,813.8008824,2.333436441,2.400336105,0.973660934,NA,NA
R05D3.2,1877.037003,4.229207948,2.400432047,1.771156244,NA,NA
R05D3.8,27.7593865,6.676132155,2.458440679,7.630910184,NA,NA
R05D3.9,758.6093977,9.632894246,2.437343479,4.154807807,3.26E-05,0.000314816
R05D7.7,15.93588912,3.157492456,2.4178585,1.308054802,NA,NA
R05D8.7,498.774735,9.722795526,2.45018019,4.350932608,NA,NA
R05D8.9,14.58297819,-6.059827803,2.459513331,-7.617301594,NA,NA
