,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mtp-18,50.90272096,-0.853327826,1.561734679,-2.627618536,0.008598488,0.03633076
mtr-4,285.9043704,-4.630955709,1.523388719,-3.013478405,0.002582714,0.019997368
mtrr-1,250.7656294,-2.479839856,1.560891913,-2.370317274,0.017772827,0.049397864
mtss-1,61.84698879,2.344369954,1.587265985,-1.652687113,0.098394558,0.183480552
mttu-1,18.81719158,2.280741523,1.397506949,-2.855761757,0.004293372,0.025981615
mtx-1,519.2875157,0.155917147,1.522858118,-1.830341808,0.067198843,0.137034736
mtx-2,278.8328713,-0.379767967,1.682811757,-0.805317622,0.420636415,0.566178783
mua-3,13388.77601,-2.066337145,0.920837152,-2.242754992,0.024912618,0.061955309
mua-6,1321.122049,0.421755047,1.525041835,0.276935018,0.781830003,0.862780178
mul-1,135.6782805,-2.099228907,1.747788748,-1.188878972,0.234487296,0.36546578
mup-2,4760.873881,-0.138389305,0.964539608,-0.143476353,0.885913985,0.932047903
mup-4,1611.368743,-2.876908993,1.299992917,-2.205874048,0.02739282,0.066384687
mus-81,57.64012984,1.293832738,1.464234659,-2.392447253,0.016736434,0.04790109
mut-14,45.02854219,0.901988822,1.48465006,-1.888397539,0.058972602,0.123341775
mut-15,911.1614059,-1.471061345,1.625121526,-2.393077903,0.016707693,0.047850797
mut-16,275.4851897,-3.650051192,1.542094783,-2.61085596,0.009031593,0.036973482
mutd-1,68.60469508,-0.375371481,1.612446171,-2.389219622,0.016884206,0.048118835
mvb-12,85.17623885,1.538618765,1.63352936,-2.361405443,0.018205814,0.050174071
mvk-1,573.1075232,-0.015236546,1.435296774,-1.53959843,0.123658268,0.219960935
mxl-1,179.5272403,1.580491462,1.669213491,-0.140551328,0.888224401,0.93363227
mxl-2,143.5633208,-0.244112591,1.584694196,-1.066795504,0.286064189,0.42666578
mxl-3,711.7742541,-0.05469564,1.615020761,-0.033870214,0.972980645,0.982291015
mxt-1,1492.457466,0.17385481,1.553216095,-0.769892251,0.441363811,0.58516399
myo-1,5773.121569,-1.379247408,1.124599427,-1.225350095,0.220443341,0.348551423
myo-2,6403.470523,-0.76708793,1.125491675,-0.681215508,0.495735137,0.634397636
myo-3,7160.65921,-0.345585153,0.848268556,-0.407379287,0.683729438,0.791030146
myo-5,935.0215485,2.178873023,1.635336228,0.126565911,0.899283979,0.940995909
myo-6,137.6466561,-5.381674145,1.553753659,-3.430952508,0.000601466,0.008357612
myrf-1,566.6638382,-2.697448764,1.619550258,-1.652136908,0.098506645,0.183503104
myrf-2,1076.146169,-0.973871513,1.565279614,-0.620206659,0.535121738,0.669944451
mys-1,73.94903169,1.541905787,1.469176718,-2.664566958,0.007708752,0.034598626
mys-4,140.1636905,1.280201522,1.417818078,-2.806581694,0.005007021,0.028031382
nab-1,629.1346777,3.879524505,1.483218935,0.918739556,0.358231815,0.504752638
nac-1,86.13208509,2.838113822,1.486614917,-1.938642957,0.052544829,0.112212378
nap-1,991.0406426,-0.914015262,1.126865587,-1.522496272,0.127884779,0.226174
nape-1,23.9341854,2.260562656,1.3751729,-3.038015257,0.002381419,0.01919284
nape-2,802.8271125,0.404627435,1.399583363,0.289417651,0.772261789,0.855867111
nars-1,2006.985438,0.892035227,1.397658432,0.639449565,0.522530514,0.65815864
nars-2,102.1951034,1.646676052,1.555376275,-0.28333446,0.776920464,0.859266192
nas-11,232.6420898,-2.014722046,1.555503697,-2.524596955,0.011583105,0.040810161
nas-14,11.26014723,4.265053812,0.930139452,-2.777324613,0.005480841,0.02956993
nas-17,47.46418766,0.233361509,1.294995724,0.180219723,0.856980075,0.912917582
nas-32,62.36778001,-0.161972533,1.491654059,-2.789234825,0.005283274,0.029000907
nas-37,350.5820174,-0.261922395,1.571848651,-1.799726967,0.071903761,0.144376954
nas-38,254.3167729,-0.23182619,1.518290527,-2.882102581,0.003950311,0.025000821
nas-4,262.9031761,0.748029049,1.667362789,-2.421909725,0.015439185,0.046037387
nas-9,400.2911028,-2.984332643,1.558392522,-1.901078051,0.05729179,0.120501963
nasp-1,125.6624744,-0.067635849,1.365692518,-1.974990126,0.048269269,0.104904809
nasp-2,482.474131,-0.143310274,1.500395617,-0.095512932,0.923907419,0.955943026
natb-1,80.89441566,-1.927397463,1.624305676,-2.399929662,0.016398222,0.047321094
natc-1,692.9065002,-0.833886757,1.638087084,-2.277511278,0.022755712,0.058042347
natc-2,146.2234648,1.40536967,1.46064372,-0.152327479,0.878928652,0.927970259
nbet-1,1679.377855,-0.226920938,1.296096792,-0.17503126,0.861055071,0.915549919
ncam-1,1737.139437,-0.02620292,1.451585789,-0.018041599,0.985605668,0.989679984
ncap-1,949.3298541,0.293734705,1.446653701,0.203179975,0.838994364,0.901110142
ncbp-1,1241.741188,-1.124756034,1.415873851,-2.374461614,0.017574563,0.049134453
ncbp-2,260.7765756,-0.45465046,1.586937668,-1.92852714,0.053789592,0.114382213
nceh-1,7.698564026,-1.307218867,1.269020698,-3.169102251,0.001529106,0.01550807
nck-1,210.5589995,0.401137544,1.62305277,-1.386232613,0.165675886,0.278750746
ncl-1,842.679402,-1.052757442,1.463909664,-1.277442149,0.201446192,0.324557378
ncr-1,437.8830918,-7.785986056,1.340673203,-5.725698617,1.03E-08,1.82E-06
ncr-2,199.0213701,-3.88276878,1.474207681,-2.870491177,0.004098346,0.02526991
ncs-1,1.71313751,5.770474404,1.023486621,-3.214603961,0.001306246,0.014227049
ncs-2,157.2428526,0.637766379,1.385450976,-1.868117137,0.061745745,0.128141131
ncs-3,20.10072012,-2.420397468,1.390658097,-2.545803965,0.01090264,0.039875518
ncs-6,7.260532271,3.259147585,1.162890281,-3.838838281,0.000123618,0.002507161
ncx-1,575.4986362,0.493231098,1.557421593,-0.669916085,0.502911285,0.64037869
ncx-2,241.1780198,-0.934172901,1.538477045,-2.406035874,0.016126681,0.047077469
ncx-3,37.38452161,0.631141617,1.515344307,-2.812598478,0.004914297,0.027790923
ncx-6,24.1650945,2.288753548,1.37963761,-3.054754358,0.002252449,0.018744417
ndc-80,440.0654527,0.460184541,1.504214604,0.306363272,0.759328069,0.846805646
ndg-4,134.3513981,1.478744272,1.568879555,-2.043101158,0.041042425,0.091973425
ndk-1,98806.01839,-0.022849952,0.357368332,-0.063942492,0.949016018,0.969055852
nduf-2.2,595.9841903,-0.058300254,1.576304543,-1.701343981,0.088878414,0.169648905
nduf-5,1384.114726,1.386289202,1.317769501,1.054381518,0.291708281,0.432403503
nduf-6,1083.975048,1.761199344,1.454261523,1.217279804,0.223497776,0.352101699
nduf-7,309.5039054,-1.232212982,1.610447238,-1.952201429,0.050914295,0.109401318
ndx-1,37.68507228,1.058241324,1.512022605,-1.829962712,0.067255515,0.137123532
ndx-3,59.10285106,-0.475340252,1.517670646,-2.56522649,0.010310848,0.039077215
ndx-4,39.37874277,1.817869596,1.525970918,-1.870162959,0.061461192,0.127677436
ndx-6,57.90761799,0.218678181,1.43318638,-2.896560221,0.003772782,0.024415558
ndx-9,111.3271099,-0.318347465,1.655029186,-1.000138498,0.317243487,0.459967827
ned-8,31.40618597,-2.474011492,1.338916667,-2.821023377,0.004787071,0.027490949
neg-1,36.39487581,-5.254541352,1.458284129,-3.529802119,0.000415871,0.006267392
nekl-1,13.41784047,-5.115573349,1.058383716,-4.79852214,1.60E-06,0.000119253
nekl-2,266.9817631,0.832237845,1.563104358,-2.016296928,0.043768936,0.096877842
nekl-3,53.90839691,2.596261906,1.59469018,-0.571820447,0.567443623,0.697078541
nep-11,395.0433369,2.494267605,1.545055546,0.662688813,0.507529876,0.644751831
nep-12,142.2416492,-0.916741663,1.575560951,-2.489300592,0.01279947,0.042439936
nep-13,136.9483163,1.40884582,1.569308153,-2.533831153,0.011282308,0.040572718
nep-17,12022.34645,-1.478561361,0.996871002,-1.482378833,0.138239523,0.240892862
nep-2,59.41705703,-3.041029384,1.574994316,-2.511563104,0.012019779,0.04142085
nep-20,45.27080675,-2.752397674,1.442631803,-2.783030698,0.005385371,0.029327529
nep-21,91.30536481,1.991763998,1.469292965,-2.755291826,0.005863981,0.030446801
nep-22,6568.74949,-0.905910827,1.072950885,-0.843915965,0.398716366,0.545603622
nep-23,269.6174008,-4.03248416,1.167462015,-3.44447923,0.000572161,0.008043361
nep-24,2.424451667,2.676882934,0.853076958,-0.968149297,0.332969813,0.477293244
nep-26,3265.612902,2.863325013,1.410685831,2.045459782,0.04080955,0.091569442
nep-4,33.38744092,1.810050191,1.390706763,-3.730979604,0.000190737,0.003482945
nep-6,74.25735555,-2.959238607,1.507344131,-1.949083333,0.051285474,0.109955043
nep-7,14.78527175,1.001108391,1.315656544,-3.724823492,0.000195452,0.003544263
nep-8,276.6911596,0.466717038,1.516434642,-2.269811444,0.023219026,0.058907633
nepr-1,62.83905171,-2.467932148,1.58529949,-2.44370002,0.014537509,0.044848997
nex-1,1411.236696,0.023846536,1.248709476,0.019090188,0.984769159,0.989315559
nex-2,173.8763151,-1.33180375,1.573738468,-2.502934316,0.01231684,0.041877055
nex-3,138.0202996,3.167004875,1.635945918,0.302139349,0.762545837,0.849364569
nex-4,24.50256822,2.780398583,1.357492611,-2.873244978,0.004062789,0.025193456
nfi-1,109.4797787,1.346937391,1.655946153,-2.271205672,0.02313453,0.058736516
nfki-1,475.4544374,1.684005732,1.439065802,0.275736907,0.782750146,0.863286959
nfm-1,100.7170205,-2.478036024,1.506878195,-1.634776987,0.102095807,0.188574837
nft-1,143.6093366,-0.317365228,1.532942867,-2.146437706,0.031838074,0.074646168
nfx-1,454.6204628,-1.724337724,1.433957614,-1.815337534,0.069472054,0.14035505
nfyb-1,70.6934825,0.095514921,1.63083062,-0.969484939,0.332303291,0.476656968
nfyc-1,419.1199575,-4.427971353,1.616335412,-2.54619387,0.010890469,0.039872916
ngp-1,742.5405247,0.31157256,1.476287826,0.211227027,0.832710122,0.896758143
nhl-1,1302.325989,-0.466387511,1.63561909,-0.963978906,0.335056502,0.479406186
nhl-2,285.5277369,-0.611623742,1.604816382,-2.430838162,0.015063941,0.045567286
nhl-3,41.82749491,-0.121059823,1.384518046,-2.928408184,0.003407024,0.023063104
nhr-1,179.8214176,2.37697728,1.525765122,-1.379386352,0.167775665,0.281377139
nhr-10,46.26544708,1.666154491,1.483098362,-2.83821754,0.004536625,0.026660755
nhr-100,152.727323,0.364619628,1.280217441,-2.641236522,0.008260403,0.035638128
nhr-103,17.56762488,-1.243100654,1.30960858,-4.167261578,3.08E-05,0.000921712
nhr-104,224.2288658,-6.339107619,1.51562725,-4.12239111,3.75E-05,0.001055648
nhr-105,693.1928696,1.132752091,1.493125009,-0.177172014,0.859373277,0.914347956
nhr-106,105.2555944,-1.528310808,1.743581718,-0.869339671,0.38466137,0.53236889
nhr-107,37.6410804,-1.741242732,1.436027475,-2.631848742,0.008492166,0.036200464
nhr-108,25.13160056,2.466587109,1.376040359,-3.190663724,0.001419464,0.0148263
nhr-110,10.68702784,4.110862979,1.263673891,-3.607020375,NA,NA
nhr-113,330.9743906,-0.927354696,1.72747803,-0.533938222,0.593384277,0.719190551
nhr-114,330.5731846,-0.542199911,1.414167921,-0.382991535,0.701726041,0.804293701
nhr-117,95.23314096,2.72607309,1.572429356,0.001559018,0.998756084,0.99912389
nhr-12,35.09265772,-0.674349751,1.505762847,-2.608508903,0.009093765,0.037002092
nhr-122,149.5792248,1.320877829,1.621713214,-2.253084741,0.024253806,0.060838378
nhr-124,2.044951373,2.953518169,1.113182208,-2.994558191,0.002748426,0.020652743
nhr-128,12.05496572,3.019248435,1.251987954,-3.135869523,0.001713454,0.016526437
nhr-13,49.41425503,2.583430735,1.630112937,-0.185208385,0.853065592,0.910418935
nhr-131,120.2452236,0.134916658,1.644710468,-2.600781263,0.009301174,0.037409031
nhr-133,263.8816666,-1.696694884,1.716942125,-2.219732414,0.026436937,0.064562499
nhr-134,118.0565196,1.554402987,1.600905844,-1.403803507,0.160377369,0.271541842
nhr-135,116.4203834,-2.449334902,1.623854841,-1.49597226,0.134660884,0.235955869
nhr-137,141.2216545,0.330514597,1.667223023,-2.454296893,0.014116038,0.044194514
nhr-138,56.23403616,1.269680621,1.368613684,-3.104881627,0.001903552,0.017169775
nhr-139,7.431291039,-0.210346152,1.087435133,-4.322350687,1.54E-05,0.000586346
nhr-14,166.6615221,1.167442569,1.654800557,-0.53534669,0.592410146,0.718339772
nhr-140,12.08448733,-1.184383914,1.530767662,-0.769817682,0.44140805,0.58516399
nhr-141,641.0970066,4.220585843,1.711758029,2.609334155,0.009071861,0.037002092
nhr-142,118.8458704,0.201617976,1.67430231,-0.869958876,0.384322878,0.532041414
nhr-146,142.4903112,0.474498145,1.668298762,-1.409882245,0.158574456,0.269295457
nhr-152,57.26362082,-2.095110605,1.614919212,-1.287592526,0.197887842,0.320356248
nhr-153,136.4311244,-2.294342523,1.57611217,-1.446386021,0.148068961,0.254539219
nhr-156,31.38496402,1.133901596,1.353451584,-3.09731048,0.001952852,0.017463648
nhr-158,238.4543424,3.851231967,1.361474262,1.653266568,0.098276624,0.183368942
nhr-167,184.2909384,4.219595809,1.69982801,1.744701867,0.081036778,0.158060794
nhr-17,109.4243012,-3.670541476,1.593197948,-2.283106273,0.022424109,0.057449061
nhr-171,19.12771468,-1.343081144,1.409025652,-2.974007677,0.002939377,0.021246917
nhr-173,540.6314067,3.531739605,1.690500754,1.661941775,0.096524449,0.180940035
nhr-176,52.73381601,2.4032648,1.512712868,-2.630822288,0.008517856,0.036200464
nhr-177,72.48718454,-2.560958695,1.558972083,-1.96665489,0.049223011,0.106451306
nhr-178,406.3975193,1.533581636,1.620846385,0.954273199,0.33994537,0.484608898
nhr-18,25.19033757,-0.23446426,1.372106807,-3.399837885,0.000674258,0.009194029
nhr-182,56.02915083,0.081009299,1.56200862,-2.601053063,0.009293808,0.037408024
nhr-183,126.7623751,1.279115186,1.609142425,-0.539266754,0.589702805,0.716297918
nhr-187,0.454775181,1.782472834,1.456359697,-1.407190747,0.159370835,0.270319644
nhr-192,2.043958227,5.846833786,1.040578896,-2.95168673,0.003160434,0.022122784
nhr-198,6.728190968,5.568699996,1.208057599,-2.524460179,0.011587613,0.040810161
nhr-202,48.24871763,2.017202911,1.481471188,-3.030428377,0.002442071,0.019486197
nhr-204,24.78488943,1.481531052,1.444846989,-2.805631593,0.005021807,0.028094684
nhr-205,45.01742694,-2.770561347,1.561707613,-1.758909888,0.078592815,0.154420985
nhr-206,137.3568553,0.996637041,1.590724066,-2.825785619,0.004716482,0.027264593
nhr-21,974.3729429,2.347258176,1.541079189,0.70807104,0.478901143,0.618921361
nhr-210,64.38499581,-1.347388198,1.543616428,-2.5546063,0.010630796,0.039614223
nhr-213,7.753569975,3.811156794,1.165130184,-3.121657608,0.00179836,0.016798342
nhr-216,4553.355242,7.946903,0.897665764,8.868650386,7.40E-19,7.21E-16
nhr-225,14.45587847,3.421038244,1.351671159,-3.288393574,0.001007609,0.012041731
nhr-226,86.31602575,-2.248844588,1.624529835,-2.490780002,0.012746302,0.042372731
nhr-228,221.4331955,-4.195257093,1.584442208,-2.78025541,0.005431616,0.029456505
nhr-229,0.329675109,4.787434101,0.913609582,-1.496750756,0.134458124,0.235679662
nhr-23,1355.049885,-0.595679072,1.682378367,-0.352991013,0.724095178,0.821102392
nhr-230,13.91065022,-1.301417672,1.543414855,-0.838714069,0.401629781,0.547724646
nhr-234,44.56721903,2.56400277,1.49012198,-2.793357114,0.005216407,0.028767355
nhr-238,71.30651943,-1.535763632,1.585827229,-2.631203157,0.008508316,0.036200464
nhr-239,9.625774603,3.232058575,1.14995824,-4.708028905,NA,NA
nhr-243,6.346446036,-4.076501291,1.297876009,-3.092108432,0.001987402,0.017666739
nhr-245,10.6725258,-2.702201932,1.446791037,-1.849280272,0.064417353,0.132451777
nhr-258,1336.903062,4.728080806,1.609730358,3.055767541,0.002244852,0.018727957
nhr-27,213.1199423,-0.969861332,1.527639772,-2.664162472,0.007718028,0.034598626
nhr-274,12.05717524,-0.991566233,1.307195443,-3.286019363,0.00101614,0.012106429
nhr-275,2.887983706,-0.702175823,0.997322741,-4.049578986,5.13E-05,0.001331978
nhr-277,33.35360894,5.058745949,1.5365286,1.663031746,0.096306081,0.180692836
nhr-287,14.15298341,0.445299287,1.471882124,-0.776897205,0.43721942,0.582307829
nhr-3,64.59600422,1.291058152,1.520261762,-2.673797377,0.007499775,0.034267345
nhr-31,110.3215285,-0.545311129,1.600108596,-2.19252374,0.028341711,0.068193773
nhr-32,99.17483479,0.542019708,1.495812154,-2.749902195,0.005961305,0.030642636
nhr-35,61.21865741,1.184698123,1.493920753,-1.888306558,0.058984807,0.123342605
nhr-36,10.04910482,4.443723978,1.284845083,-2.335274812,0.019529069,0.052393707
nhr-38,6.44699084,1.652546955,1.271380928,-3.206419108,NA,NA
nhr-4,153.5748196,2.669938776,1.658518502,0.470829734,0.637762329,0.756578307
nhr-40,472.7813142,2.37309477,1.321730693,1.802998475,0.071388454,0.14356034
nhr-42,53.91194487,-5.739938397,1.476798349,-3.807812829,0.000140201,0.002747472
nhr-43,212.6273305,-6.676665006,1.455496268,-4.542906199,5.55E-06,0.000297195
nhr-47,2307.600428,1.458630287,1.469758389,0.996772039,0.318875173,0.461756715
nhr-48,100.4818929,1.67544924,1.40906546,-2.806884362,0.00500232,0.028031382
nhr-50,190.4456027,-1.673292339,1.585980362,-2.4275344,0.015201845,0.045711453
nhr-51,1.096895177,6.356147401,1.554806386,-1.897791509,0.057723552,0.121214818
nhr-59,55.39502423,0.774632346,1.557456086,-2.80748844,0.004992947,0.028031382
nhr-6,64.13564063,2.022207316,1.477139549,-2.656873476,0.007886904,0.034969888
nhr-61,58.10080724,1.650684891,1.504808441,-2.681042701,0.007339315,0.033819119
nhr-62,80.46141236,1.455570205,1.61720698,-2.50102565,0.012383421,0.041967472
nhr-63,12.28291207,-4.233797086,1.375581135,-3.021533606,0.002514977,0.019711333
nhr-66,169.0398585,-2.242569421,1.59445138,-2.065238314,0.038900457,0.088061394
nhr-68,887.7658728,-0.3151341,1.710973407,-0.183843802,0.854135993,0.911107369
nhr-70,39.75151122,1.064024229,1.603947125,-0.812232323,0.416658336,0.562228035
nhr-76,13.35210997,3.766709404,1.270381382,-3.492086567,0.000479263,0.00703076
nhr-78,59.22107736,-5.142967594,1.536642425,-3.315169682,0.000915875,0.011334497
nhr-8,780.257938,-1.86398441,1.451301085,-1.279521193,0.200713582,0.323776581
nhr-80,369.5650046,-3.746710404,1.660240058,-2.233444066,0.025519675,0.063104405
nhr-9,6.125928328,3.421144382,1.436636458,1.190039716,0.234030783,0.365225089
nhr-90,167.0563532,1.069872557,1.552604045,-2.632563208,0.008474325,0.036187378
nhr-93,16.70704023,-0.44782397,1.140183218,-3.497750774,0.000469199,0.006912253
nhr-95,309.4031612,1.585743512,1.680610965,-0.149643899,0.881045571,0.929093635
nhr-97,50.83027445,-0.022055731,1.489606702,-2.760130113,0.005777834,0.030259007
nhr-99,100.3189057,-5.408439437,1.512964325,-3.526619644,0.000420901,0.006307475
nhx-2,197.9418702,-1.033351514,1.627303332,-2.371765824,0.017703307,0.049293424
nhx-3,1498.873522,-0.73182858,1.582915896,-0.461130449,0.644705017,0.760983603
nhx-4,29.64316482,0.765703859,1.479948746,-2.649531401,0.008060348,0.035253911
nhx-5,218.9577932,-0.177252841,1.623218362,-2.314245611,0.020654253,0.054136431
nhx-9,264.6258688,0.999439043,1.594106041,-1.831378345,0.067044091,0.136772565
nid-1,759.829676,-2.13077912,1.545532025,-2.560568325,0.010450111,0.039287769
nipa-1,125.7535909,0.924077336,1.668500068,-2.238465433,0.025190719,0.062527819
nipi-3,309.2419348,0.740650399,1.638626231,-1.69247265,0.090555891,0.172130351
nit-1,140.8625338,1.819656787,1.591168541,-1.982165343,NA,NA
nkat-3,86.64960696,-1.489822873,1.625922048,-2.352611806,0.018642084,0.050946251
nkb-1,199.0070854,-0.17623111,1.40986369,-1.032142712,0.302005268,0.443476033
nkb-2,512.6483391,-2.122777472,1.669649667,-1.261140407,0.207258265,0.331772042
nkb-3,274.901794,0.769354011,1.579349722,-0.117873676,0.906167752,0.945830136
nkcc-1,1499.353293,-0.659235922,1.310424181,-1.404161778,0.160270681,0.271425206
nlg-1,47.14650604,-6.668546671,1.421711334,-4.581271323,4.62E-06,0.000256768
nlp-1,1863.290302,4.949995381,1.468896662,3.441890801,0.000577663,0.008088062
nlp-10,17.42772972,0.50474845,1.383466263,-3.063789013,0.00218553,0.018561781
nlp-11,123.9448984,2.892707311,1.726400713,0.461150231,0.644690826,0.760983603
nlp-12,56.54094197,0.426926097,1.41246781,-2.59286573,0.009517992,0.037745039
nlp-13,874.3854223,3.530437618,1.564027833,2.302670274,0.021297402,0.05533616
nlp-14,241.9374852,2.162442917,1.67815136,0.178459603,0.858362044,0.913830553
nlp-15,1697.038453,2.815432424,1.281227955,2.207098053,0.02730721,0.06620794
nlp-16,165.8318062,2.655518882,1.395175126,-1.080108195,0.280094003,0.419318025
nlp-17,559.6305279,-0.380563199,1.586241338,-0.766696292,0.443262109,0.586579593
nlp-18,1435.018384,4.51989045,1.056229084,4.291005316,1.78E-05,0.000629766
nlp-19,2.646878959,4.64446801,1.005321807,-3.152598175,0.001618244,0.016036583
nlp-2,1881.36026,5.819624668,1.170642611,5.003140226,5.64E-07,5.12E-05
nlp-20,81.21556996,-0.366078185,1.550489454,-2.566361755,0.010277158,0.039016432
nlp-21,4873.022595,2.318307414,0.940015696,2.468139123,0.013581752,0.043475759
nlp-24,962.2028893,0.218261624,1.176356106,0.185568691,0.852783008,0.910303374
nlp-25,55.70837638,0.631123126,1.550625757,-2.935374308,0.003331455,0.022763219
nlp-26,27.27966949,-0.306246677,1.378762218,-0.221971919,0.824335744,0.891970045
nlp-27,2296.385287,-0.06427848,0.905973322,-0.070954912,0.94343364,0.965810484
nlp-29,845.6473176,-1.393475012,1.539548028,-0.901553562,0.367294069,0.513985336
nlp-3,892.5154982,3.906455993,1.571840364,2.545628999,0.010908105,0.0398793
nlp-30,583.5364392,-0.807027107,1.395707333,-1.489020167,0.136482058,0.238506793
nlp-31,4349.159536,-0.737890014,1.037160301,-0.711214653,0.47695123,0.617624051
nlp-33,17263.80235,-0.185971063,0.395806295,-0.469855733,0.638458093,0.756591349
nlp-34,302.117421,1.716699955,1.231358212,1.396959057,0.162425883,0.274343201
nlp-36,95.10646365,-0.325125352,1.588447304,-2.428558194,0.015158992,0.045682537
nlp-37,326.0020964,3.411562776,1.573666482,2.211001678,0.027035721,0.065686928
nlp-38,7.564332745,2.14441406,1.187566816,-3.064430499,0.002180848,0.018553157
nlp-4,159.8561602,0.144261768,1.6369218,-2.315333349,0.020594696,0.054066702
nlp-40,627.157851,0.981854459,1.619360463,0.609397519,0.542260982,0.67661163
nlp-41,30.64110978,1.821680654,1.482263908,0.345690224,0.729575532,0.825062235
nlp-42,3.712892095,1.175759926,1.137170627,-3.059276666,0.002218721,0.018615568
nlp-43,95.09071228,0.423885398,1.537724041,-0.548945881,0.58304259,0.710604417
nlp-45,175.5700413,3.082747677,1.745965328,1.057101333,0.290465343,0.431259489
nlp-47,216.7457508,3.108996906,1.553725087,2.032722573,0.042080559,0.093756707
nlp-48,38.76379095,1.824505663,1.573277333,0.167199709,0.867212913,0.918959767
nlp-5,6.157062141,-1.170325256,1.452889344,-0.806875823,0.419738029,0.565382088
nlp-50,1717.363299,2.470749138,1.287990345,1.925714488,0.054140034,0.114914175
nlp-52,163.2486281,3.11702382,1.657850036,1.928666637,0.053772261,0.114382213
nlp-53,3.391335318,3.700814416,1.191120736,-2.316812626,0.020513941,0.053971817
nlp-55,14.20590038,-0.967991781,1.28973049,-3.030690579,0.002439951,0.019484169
nlp-56,7.869858781,1.130988714,1.250806776,-3.061733226,0.002200595,0.018615568
nlp-57,61.67624095,2.441294762,1.666877142,0.360499276,0.718473798,0.817207441
nlp-58,54.59999395,-0.476976853,1.569911029,-2.433298637,0.014961955,0.045526053
nlp-59,13.72067164,3.150754381,1.533592106,0.35882901,0.719723009,0.818098469
nlp-6,152.5640794,1.69831998,1.640737055,1.046024509,0.295549717,0.436349844
nlp-61,4.951723186,4.920961356,1.073785753,-3.709752204,0.000207462,0.003710518
nlp-64,1524.047582,2.551441729,1.46945627,1.751191053,0.079913006,0.156485067
nlp-66,1112.894421,3.831333438,1.616635448,2.439617349,0.014702826,0.045141394
nlp-71,110.2840594,0.671445374,1.506645528,-1.952515003,0.050877092,0.109343873
nlp-76,1337.963489,4.670131743,1.163724891,4.032159716,5.53E-05,0.001418328
nlp-77,14603.74448,0.074466721,0.507560783,0.146711521,0.883359725,0.930579155
nlp-78,4.381670882,2.084568597,1.164908455,-2.951453941,0.003162817,0.022122784
nlp-79,2.69754212,3.091755015,1.032347257,-2.369449009,0.017814611,0.049485195
nlp-8,591.6860065,2.656862541,1.622929059,1.665881417,0.095737036,0.179883673
nlp-80,1589.108649,3.969207917,1.140864329,3.491478602,0.000480355,0.007036897
nlp-9,16.75449527,2.65391907,1.299076937,-3.058103455,0.002227427,0.018672128
nlr-1,86.97831749,2.944300042,1.521684335,-0.301986689,0.76266221,0.849364569
nlt-1,395.2075077,-0.723459412,1.637105357,-0.440535978,0.65954896,0.772048514
nmr-2,46.36948302,0.578240567,1.565905727,-0.66570367,0.505600527,0.642926407
nmrk-1,168.290115,3.102743956,1.680987057,0.458258896,0.646766451,0.762727287
nmt-1,322.5141337,0.034845619,1.581921773,-1.334504088,0.182038708,0.299857168
nmtn-1,609.6488647,3.374239349,1.748509846,1.267125298,0.205110491,0.329141048
nmy-1,3470.956665,-1.202069513,0.943870786,-1.273099433,0.20298276,0.326550411
nmy-2,3150.142823,0.105473104,1.093596006,0.096445706,0.923166593,0.955739594
nnt-1,313.7205965,-0.989634418,1.505225234,-0.655754556,0.51198206,0.648546343
noah-1,2896.06367,-0.910274329,1.388900248,-0.654338216,0.51289393,0.649433519
noah-2,2263.944349,-1.173587123,1.562836766,-0.748170498,0.454357323,0.596276196
noca-1,1016.289515,0.165490021,1.173894859,-1.926857192,0.05399743,0.114728062
nog-1,2096.179285,0.474219046,1.297425994,0.365744162,0.714555989,0.814618785
nol-10,118.7917447,1.067533813,1.5335759,-2.525571042,0.011551042,0.040802118
nol-14,119.141929,-0.925483323,1.49545124,-1.27987696,0.200588412,0.323624646
nol-2,274.8079158,-1.934560896,1.570269552,-2.034908426,0.041860088,0.093365069
nol-56,1541.405287,0.497465323,1.169338025,-0.54335397,0.586886111,0.714205457
nol-58,1385.495546,0.201681964,1.308796047,0.154134666,0.877503556,0.926793889
nol-6,122.2354542,0.358512435,1.601731766,-1.532919646,0.125295655,0.222267852
nono-1,184.2842942,1.298584825,1.494846391,-1.24526652,0.213033798,0.33949072
nos-2,178.6581858,-0.729691894,1.807927573,-0.401243113,0.688241142,0.794504722
nos-3,600.4369482,0.911870753,1.588435364,-0.446070107,0.655546605,0.768593881
nova-1,233.3653062,0.665497222,1.57587501,-1.757655301,0.078806178,0.154781972
npa-1,29090.99993,-0.74974633,0.526510809,-1.423965919,0.154456338,0.263782938
nphp-1,6.315074358,5.809624202,1.143656225,-3.097944607,0.001948678,0.017456215
nphp-2,9.210412961,-0.478476215,1.2861651,-2.992655812,0.002765615,0.020666416
nphp-4,100.6253944,2.368783115,1.515221069,-0.714685078,0.474803661,0.615988602
npl-4.1,26.23589087,2.698752496,1.161371802,-2.052930973,0.040079273,0.090241001
npl-4.2,36.78474729,0.086767619,1.277302487,-2.604829838,0.00919199,0.037154648
npp-10,979.3859639,-1.72632003,1.500564459,-1.797535362,0.07225067,0.144875839
npp-12,646.3299458,-5.960261467,1.391330316,-4.250443156,2.13E-05,0.000714237
npp-13,1101.364179,1.327461675,1.549515444,0.861316458,0.389063773,0.537038604
